wall_time,ros_time_sec,camera,camera_topic,frame_id,image_file,class_name,confidence,left,top,right,bottom,center_x,center_y,width,height
2026-06-17_20-50-19-052790,1781722216.8780515,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000070_2026-06-17_20-50-19-052790.jpg,,,,,,,,,,
2026-06-17_20-50-23-012300,1781722220.8769982,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000075_2026-06-17_20-50-23-012300.jpg,,,,,,,,,,
2026-06-17_20-50-27-307591,1781722225.003682,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000080_2026-06-17_20-50-27-307591.jpg,,,,,,,,,,
2026-06-17_20-50-31-241917,1781722229.1583183,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000085_2026-06-17_20-50-31-241917.jpg,,,,,,,,,,
2026-06-17_20-50-35-316656,1781722233.0599718,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000090_2026-06-17_20-50-35-316656.jpg,,,,,,,,,,
2026-06-17_20-50-39-268935,1781722237.2312143,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000095_2026-06-17_20-50-39-268935.jpg,,,,,,,,,,
2026-06-17_20-50-43-309608,1781722241.1644795,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000100_2026-06-17_20-50-43-309608.jpg,trash_trolley,0.1089634969830513,35,0,1271,720,653.0,360.0,1236,720
2026-06-17_20-50-47-185138,1781722245.0807421,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000105_2026-06-17_20-50-47-185138.jpg,,,,,,,,,,
2026-06-17_20-50-51-103161,1781722249.0102234,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000110_2026-06-17_20-50-51-103161.jpg,trash_trolley,0.10914267599582672,36,0,1270,720,653.0,360.0,1234,720
2026-06-17_20-50-55-153146,1781722252.9875124,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000115_2026-06-17_20-50-55-153146.jpg,,,,,,,,,,
2026-06-17_20-50-59-610747,1781722257.1504989,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000120_2026-06-17_20-50-59-610747.jpg,,,,,,,,,,
2026-06-17_20-51-03-012730,1781722258.9773939,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000125_2026-06-17_20-51-03-012730.jpg,,,,,,,,,,
2026-06-17_20-56-02-965979,1781722560.8605626,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000130_2026-06-17_20-56-02-965979.jpg,,,,,,,,,,
2026-06-17_20-56-07-180873,1781722565.068438,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000135_2026-06-17_20-56-07-180873.jpg,,,,,,,,,,
2026-06-17_20-56-11-207314,1781722569.223885,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000140_2026-06-17_20-56-11-207314.jpg,,,,,,,,,,
2026-06-17_20-56-15-034188,1781722572.888774,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000145_2026-06-17_20-56-15-034188.jpg,,,,,,,,,,
2026-06-17_20-56-19-154004,1781722577.0734582,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000150_2026-06-17_20-56-19-154004.jpg,trash_trolley,0.12674279510974884,8,0,1275,711,641.5,355.5,1267,711
2026-06-17_20-56-23-270569,1781722581.057666,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000155_2026-06-17_20-56-23-270569.jpg,trash_trolley,0.22682569921016693,10,0,1275,710,642.5,355.0,1265,710
2026-06-17_20-56-27-353530,1781722585.0374842,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000160_2026-06-17_20-56-27-353530.jpg,trash_trolley,0.23811428248882294,12,0,1275,712,643.5,356.0,1263,712
2026-06-17_20-56-31-298551,1781722589.2776105,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000165_2026-06-17_20-56-31-298551.jpg,trash_trolley,0.25597694516181946,9,0,1274,713,641.5,356.5,1265,713
2026-06-17_20-56-35-315207,1781722593.2787256,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000170_2026-06-17_20-56-35-315207.jpg,trash_trolley,0.18234431743621826,8,0,1275,710,641.5,355.0,1267,710
2026-06-17_20-56-39-240078,1781722597.0247033,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000175_2026-06-17_20-56-39-240078.jpg,trash_trolley,0.2740425765514374,7,0,1275,712,641.0,356.0,1268,712
2026-06-17_20-56-43-206778,1781722600.9459102,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000180_2026-06-17_20-56-43-206778.jpg,trash_trolley,0.23899878561496735,25,0,1275,580,650.0,290.0,1250,580
2026-06-17_20-56-47-156812,1781722605.100623,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000185_2026-06-17_20-56-47-156812.jpg,trash_trolley,0.21167735755443573,4,0,1273,712,638.5,356.0,1269,712
2026-06-17_20-56-51-232624,1781722609.062175,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000190_2026-06-17_20-56-51-232624.jpg,trash_trolley,0.12470762431621552,12,0,1274,714,643.0,357.0,1262,714
2026-06-17_20-56-55-371384,1781722613.069098,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000195_2026-06-17_20-56-55-371384.jpg,trash_trolley,0.21515871584415436,17,0,1276,581,646.5,290.5,1259,581
2026-06-17_20-56-59-388774,1781722617.2585669,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000200_2026-06-17_20-56-59-388774.jpg,trash_trolley,0.24475610256195068,6,0,1275,712,640.5,356.0,1269,712
2026-06-17_20-57-03-265584,1781722621.204393,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000205_2026-06-17_20-57-03-265584.jpg,trash_trolley,0.24250979721546173,5,0,1274,713,639.5,356.5,1269,713
2026-06-17_20-57-07-696446,1781722625.1581755,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000210_2026-06-17_20-57-07-696446.jpg,trash_trolley,0.20786650478839874,7,0,1274,712,640.5,356.0,1267,712
2026-06-17_20-57-11-809752,1781722629.674769,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000215_2026-06-17_20-57-11-809752.jpg,trash_trolley,0.19717417657375336,6,0,1275,711,640.5,355.5,1269,711
2026-06-17_20-57-15-771621,1781722633.5836127,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000220_2026-06-17_20-57-15-771621.jpg,trash_trolley,0.2380795180797577,8,0,1274,713,641.0,356.5,1266,713
2026-06-17_20-57-20-357269,1781722638.0585952,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000225_2026-06-17_20-57-20-357269.jpg,trash_trolley,0.247539684176445,10,0,1275,710,642.5,355.0,1265,710
2026-06-17_20-57-23-785273,1781722640.3460662,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_204828/images/left_frame_000230_2026-06-17_20-57-23-785273.jpg,trash_trolley,0.18384097516536713,8,0,1275,714,641.5,357.0,1267,714
