wall_time,ros_time_sec,camera,camera_topic,frame_id,image_file,class_name,confidence,left,top,right,bottom,center_x,center_y,width,height
2026-06-19_23-11-18-877548,1781903475.9504635,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000620_2026-06-19_23-11-18-877548.jpg,,,,,,,,,,
2026-06-19_23-11-27-340818,1781903484.3196557,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000625_2026-06-19_23-11-27-340818.jpg,,,,,,,,,,
2026-06-19_23-11-35-685136,1781903492.6933029,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000630_2026-06-19_23-11-35-685136.jpg,,,,,,,,,,
2026-06-19_23-11-44-095349,1781903501.0150175,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000635_2026-06-19_23-11-44-095349.jpg,,,,,,,,,,
2026-06-19_23-11-52-363397,1781903509.3684695,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000640_2026-06-19_23-11-52-363397.jpg,,,,,,,,,,
2026-06-19_23-12-00-765540,1781903517.7163384,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000645_2026-06-19_23-12-00-765540.jpg,,,,,,,,,,
2026-06-19_23-12-09-081195,1781903526.094866,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000650_2026-06-19_23-12-09-081195.jpg,,,,,,,,,,
2026-06-19_23-12-17-671851,1781903534.6735241,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000655_2026-06-19_23-12-17-671851.jpg,,,,,,,,,,
2026-06-19_23-12-26-117049,1781903543.0754123,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000660_2026-06-19_23-12-26-117049.jpg,,,,,,,,,,
2026-06-19_23-12-34-577209,1781903551.6405437,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000665_2026-06-19_23-12-34-577209.jpg,,,,,,,,,,
2026-06-19_23-12-43-035980,1781903559.980384,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000670_2026-06-19_23-12-43-035980.jpg,,,,,,,,,,
2026-06-19_23-12-51-281806,1781903568.3346462,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000675_2026-06-19_23-12-51-281806.jpg,,,,,,,,,,
2026-06-19_23-12-59-800342,1781903576.8866637,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000680_2026-06-19_23-12-59-800342.jpg,,,,,,,,,,
2026-06-19_23-13-08-171100,1781903585.229964,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000685_2026-06-19_23-13-08-171100.jpg,,,,,,,,,,
2026-06-19_23-13-16-607282,1781903593.5842803,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000690_2026-06-19_23-13-16-607282.jpg,,,,,,,,,,
2026-06-19_23-13-24-864635,1781903601.8585582,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000695_2026-06-19_23-13-24-864635.jpg,,,,,,,,,,
2026-06-19_23-13-33-216976,1781903610.180227,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000700_2026-06-19_23-13-33-216976.jpg,,,,,,,,,,
2026-06-19_23-13-41-695408,1781903618.730272,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000705_2026-06-19_23-13-41-695408.jpg,,,,,,,,,,
2026-06-19_23-13-50-125674,1781903627.1315906,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000710_2026-06-19_23-13-50-125674.jpg,,,,,,,,,,
2026-06-19_23-13-58-629645,1781903635.4966547,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000715_2026-06-19_23-13-58-629645.jpg,,,,,,,,,,
2026-06-19_23-14-07-062263,1781903644.0624704,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000720_2026-06-19_23-14-07-062263.jpg,,,,,,,,,,
2026-06-19_23-14-15-516718,1781903652.4143414,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000725_2026-06-19_23-14-15-516718.jpg,,,,,,,,,,
2026-06-19_23-14-23-820730,1781903660.7376766,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000730_2026-06-19_23-14-23-820730.jpg,,,,,,,,,,
2026-06-19_23-14-32-256905,1781903669.2954478,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000735_2026-06-19_23-14-32-256905.jpg,,,,,,,,,,
2026-06-19_23-14-40-647542,1781903677.5945349,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000740_2026-06-19_23-14-40-647542.jpg,,,,,,,,,,
2026-06-19_23-14-49-097953,1781903686.1572623,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000745_2026-06-19_23-14-49-097953.jpg,,,,,,,,,,
2026-06-19_23-14-57-442718,1781903694.4978921,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000750_2026-06-19_23-14-57-442718.jpg,,,,,,,,,,
2026-06-19_23-15-05-725170,1781903702.8332958,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000755_2026-06-19_23-15-05-725170.jpg,,,,,,,,,,
2026-06-19_23-15-14-088071,1781903711.1747015,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000760_2026-06-19_23-15-14-088071.jpg,,,,,,,,,,
2026-06-19_23-15-22-587717,1781903719.5440447,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000765_2026-06-19_23-15-22-587717.jpg,,,,,,,,,,
2026-06-19_23-15-30-946147,1781903727.8900177,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000770_2026-06-19_23-15-30-946147.jpg,,,,,,,,,,
2026-06-19_23-15-39-356386,1781903736.2733114,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000775_2026-06-19_23-15-39-356386.jpg,,,,,,,,,,
2026-06-19_23-15-47-578223,1781903744.5975864,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000780_2026-06-19_23-15-47-578223.jpg,,,,,,,,,,
2026-06-19_23-15-55-896073,1781903752.9326844,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260619_230312/images/left_frame_000785_2026-06-19_23-15-55-896073.jpg,,,,,,,,,,
