wall_time,ros_time_sec,camera,camera_topic,frame_id,image_file,class_name,confidence,left,top,right,bottom,center_x,center_y,width,height
2026-06-17_21-56-29-660242,1781726187.390749,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000156_2026-06-17_21-56-29-660242.jpg,,,,,,,,,,
2026-06-17_21-56-31-972754,1781726189.8546968,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000159_2026-06-17_21-56-31-972754.jpg,,,,,,,,,,
2026-06-17_21-56-34-228710,1781726192.0502555,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000162_2026-06-17_21-56-34-228710.jpg,,,,,,,,,,
2026-06-17_21-56-36-656565,1781726194.5763638,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000165_2026-06-17_21-56-36-656565.jpg,,,,,,,,,,
2026-06-17_21-56-38-919982,1781726196.8386164,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000168_2026-06-17_21-56-38-919982.jpg,,,,,,,,,,
2026-06-17_21-56-41-325445,1781726199.2649407,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000171_2026-06-17_21-56-41-325445.jpg,,,,,,,,,,
2026-06-17_21-56-43-765522,1781726201.6731768,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000174_2026-06-17_21-56-43-765522.jpg,,,,,,,,,,
2026-06-17_21-56-46-069774,1781726203.9029002,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000177_2026-06-17_21-56-46-069774.jpg,,,,,,,,,,
2026-06-17_21-56-48-405388,1781726206.1512923,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000180_2026-06-17_21-56-48-405388.jpg,,,,,,,,,,
2026-06-17_21-56-50-780772,1781726208.6065805,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000183_2026-06-17_21-56-50-780772.jpg,,,,,,,,,,
2026-06-17_21-56-53-160758,1781726211.0860293,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000186_2026-06-17_21-56-53-160758.jpg,,,,,,,,,,
2026-06-17_21-56-55-521626,1781726213.3299832,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000189_2026-06-17_21-56-55-521626.jpg,,,,,,,,,,
2026-06-17_21-56-57-824131,1781726215.7401767,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000192_2026-06-17_21-56-57-824131.jpg,,,,,,,,,,
2026-06-17_21-57-00-240898,1781726218.1669214,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000195_2026-06-17_21-57-00-240898.jpg,,,,,,,,,,
2026-06-17_21-57-02-721600,1781726220.648039,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000198_2026-06-17_21-57-02-721600.jpg,,,,,,,,,,
2026-06-17_21-57-05-084321,1781726222.8631666,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000201_2026-06-17_21-57-05-084321.jpg,,,,,,,,,,
2026-06-17_21-57-07-455527,1781726225.2744446,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000204_2026-06-17_21-57-07-455527.jpg,,,,,,,,,,
2026-06-17_21-57-09-718996,1781726227.519405,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000207_2026-06-17_21-57-09-718996.jpg,,,,,,,,,,
2026-06-17_21-57-12-059876,1781726230.0059211,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000210_2026-06-17_21-57-12-059876.jpg,,,,,,,,,,
2026-06-17_21-57-14-362391,1781726232.2242415,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000213_2026-06-17_21-57-14-362391.jpg,,,,,,,,,,
2026-06-17_21-57-16-714282,1781726234.4424129,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000216_2026-06-17_21-57-16-714282.jpg,,,,,,,,,,
2026-06-17_21-57-19-039004,1781726236.9121268,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000219_2026-06-17_21-57-19-039004.jpg,,,,,,,,,,
2026-06-17_21-57-21-407861,1781726239.3747203,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000222_2026-06-17_21-57-21-407861.jpg,,,,,,,,,,
2026-06-17_21-57-23-771378,1781726241.5909488,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000225_2026-06-17_21-57-23-771378.jpg,,,,,,,,,,
2026-06-17_21-57-26-158010,1781726244.1125348,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000228_2026-06-17_21-57-26-158010.jpg,,,,,,,,,,
2026-06-17_21-57-28-478685,1781726246.3167584,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000231_2026-06-17_21-57-28-478685.jpg,,,,,,,,,,
2026-06-17_21-57-30-863291,1781726248.7432013,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000234_2026-06-17_21-57-30-863291.jpg,,,,,,,,,,
2026-06-17_21-57-33-209980,1781726250.9951656,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000237_2026-06-17_21-57-33-209980.jpg,,,,,,,,,,
2026-06-17_21-57-35-506327,1781726253.4569123,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000240_2026-06-17_21-57-35-506327.jpg,,,,,,,,,,
2026-06-17_21-57-37-679826,1781726255.6420581,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000243_2026-06-17_21-57-37-679826.jpg,,,,,,,,,,
2026-06-17_21-57-40-195884,1781726257.8402145,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000246_2026-06-17_21-57-40-195884.jpg,,,,,,,,,,
2026-06-17_21-57-42-653493,1781726260.614263,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000249_2026-06-17_21-57-42-653493.jpg,,,,,,,,,,
2026-06-17_21-57-44-976952,1781726262.866911,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000252_2026-06-17_21-57-44-976952.jpg,,,,,,,,,,
2026-06-17_21-57-47-453158,1781726265.3155785,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000255_2026-06-17_21-57-47-453158.jpg,,,,,,,,,,
2026-06-17_21-57-49-867806,1781726267.5579405,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000258_2026-06-17_21-57-49-867806.jpg,,,,,,,,,,
2026-06-17_21-57-52-268618,1781726270.2675872,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000261_2026-06-17_21-57-52-268618.jpg,,,,,,,,,,
2026-06-17_21-57-54-678946,1781726272.4336042,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000264_2026-06-17_21-57-54-678946.jpg,,,,,,,,,,
2026-06-17_21-57-57-055389,1781726274.8990958,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000267_2026-06-17_21-57-57-055389.jpg,,,,,,,,,,
2026-06-17_21-57-59-419498,1781726277.3689952,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000270_2026-06-17_21-57-59-419498.jpg,,,,,,,,,,
2026-06-17_21-58-01-693574,1781726279.5351892,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000273_2026-06-17_21-58-01-693574.jpg,,,,,,,,,,
2026-06-17_21-58-04-050736,1781726281.9763994,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000276_2026-06-17_21-58-04-050736.jpg,,,,,,,,,,
2026-06-17_21-58-06-459689,1781726284.4406703,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000279_2026-06-17_21-58-06-459689.jpg,,,,,,,,,,
2026-06-17_21-58-08-723594,1781726286.6585076,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000282_2026-06-17_21-58-08-723594.jpg,,,,,,,,,,
2026-06-17_21-58-11-243520,1781726289.0636613,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000285_2026-06-17_21-58-11-243520.jpg,,,,,,,,,,
2026-06-17_21-58-13-640901,1781726291.5534692,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000288_2026-06-17_21-58-13-640901.jpg,,,,,,,,,,
2026-06-17_21-58-15-995524,1781726294.0000858,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000291_2026-06-17_21-58-15-995524.jpg,,,,,,,,,,
2026-06-17_21-58-18-312547,1781726296.2068899,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000294_2026-06-17_21-58-18-312547.jpg,,,,,,,,,,
2026-06-17_21-58-20-754255,1781726298.6477783,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000297_2026-06-17_21-58-20-754255.jpg,trash_trolley,0.14269496500492096,45,0,1278,720,661.5,360.0,1233,720
2026-06-17_21-58-23-105436,1781726300.8736255,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000300_2026-06-17_21-58-23-105436.jpg,trash_trolley,0.16274264454841614,51,0,1279,720,665.0,360.0,1228,720
2026-06-17_21-58-25-497838,1781726303.2937617,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000303_2026-06-17_21-58-25-497838.jpg,trash_trolley,0.17586183547973633,47,0,1279,720,663.0,360.0,1232,720
2026-06-17_21-58-28-056250,1781726305.951262,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000306_2026-06-17_21-58-28-056250.jpg,trash_trolley,0.12681226432323456,48,0,1279,720,663.5,360.0,1231,720
2026-06-17_21-58-30-407725,1781726308.2005167,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000309_2026-06-17_21-58-30-407725.jpg,trash_trolley,0.1905340552330017,49,0,1279,720,664.0,360.0,1230,720
2026-06-17_21-58-32-747140,1781726310.670685,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000312_2026-06-17_21-58-32-747140.jpg,trash_trolley,0.13364702463150024,48,0,1279,720,663.5,360.0,1231,720
2026-06-17_21-58-35-089843,1781726312.844142,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000315_2026-06-17_21-58-35-089843.jpg,trash_trolley,0.18082191050052643,49,0,1279,720,664.0,360.0,1230,720
2026-06-17_21-58-37-479091,1781726315.343128,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000318_2026-06-17_21-58-37-479091.jpg,trash_trolley,0.15052153170108795,48,0,1280,720,664.0,360.0,1232,720
2026-06-17_21-58-39-931045,1781726317.796851,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000321_2026-06-17_21-58-39-931045.jpg,trash_trolley,0.1442832052707672,46,0,1280,720,663.0,360.0,1234,720
2026-06-17_21-58-42-373603,1781726320.259971,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000324_2026-06-17_21-58-42-373603.jpg,,,,,,,,,,
2026-06-17_21-58-44-834877,1781726322.7634547,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000327_2026-06-17_21-58-44-834877.jpg,,,,,,,,,,
2026-06-17_21-58-47-169158,1781726325.2476645,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000330_2026-06-17_21-58-47-169158.jpg,,,,,,,,,,
2026-06-17_21-58-49-443492,1781726327.45162,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000333_2026-06-17_21-58-49-443492.jpg,,,,,,,,,,
2026-06-17_21-58-51-948076,1781726329.8715181,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000336_2026-06-17_21-58-51-948076.jpg,,,,,,,,,,
2026-06-17_21-58-54-307190,1781726332.1234825,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000339_2026-06-17_21-58-54-307190.jpg,,,,,,,,,,
2026-06-17_21-58-56-774223,1781726334.575793,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000342_2026-06-17_21-58-56-774223.jpg,,,,,,,,,,
2026-06-17_21-58-59-279710,1781726336.9855754,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000345_2026-06-17_21-58-59-279710.jpg,,,,,,,,,,
2026-06-17_21-59-01-724533,1781726339.6980984,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000348_2026-06-17_21-59-01-724533.jpg,,,,,,,,,,
2026-06-17_21-59-04-064300,1781726341.9247844,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000351_2026-06-17_21-59-04-064300.jpg,,,,,,,,,,
2026-06-17_21-59-06-418556,1781726344.352863,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000354_2026-06-17_21-59-06-418556.jpg,,,,,,,,,,
2026-06-17_21-59-08-833333,1781726346.551474,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000357_2026-06-17_21-59-08-833333.jpg,,,,,,,,,,
2026-06-17_21-59-11-156003,1781726349.049162,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000360_2026-06-17_21-59-11-156003.jpg,trash_trolley,0.23505307734012604,25,0,1268,720,646.5,360.0,1243,720
2026-06-17_21-59-13-543887,1781726351.482066,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000363_2026-06-17_21-59-13-543887.jpg,trash_trolley,0.1530357301235199,30,0,1267,720,648.5,360.0,1237,720
2026-06-17_21-59-15-942490,1781726353.9014401,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000366_2026-06-17_21-59-15-942490.jpg,,,,,,,,,,
2026-06-17_21-59-18-414000,1781726356.137619,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000369_2026-06-17_21-59-18-414000.jpg,,,,,,,,,,
2026-06-17_21-59-20-775019,1781726358.600043,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000372_2026-06-17_21-59-20-775019.jpg,,,,,,,,,,
2026-06-17_21-59-23-213292,1781726361.042316,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000375_2026-06-17_21-59-23-213292.jpg,,,,,,,,,,
2026-06-17_21-59-25-644262,1781726363.5129,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000378_2026-06-17_21-59-25-644262.jpg,,,,,,,,,,
2026-06-17_21-59-28-051102,1781726365.991093,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000381_2026-06-17_21-59-28-051102.jpg,,,,,,,,,,
2026-06-17_21-59-30-481663,1781726368.4177437,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000384_2026-06-17_21-59-30-481663.jpg,,,,,,,,,,
2026-06-17_21-59-32-864710,1781726370.6843936,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000387_2026-06-17_21-59-32-864710.jpg,,,,,,,,,,
2026-06-17_21-59-35-110669,1781726372.9243107,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000390_2026-06-17_21-59-35-110669.jpg,,,,,,,,,,
2026-06-17_21-59-37-455321,1781726375.3774407,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000393_2026-06-17_21-59-37-455321.jpg,,,,,,,,,,
2026-06-17_21-59-39-933036,1781726377.7813237,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000396_2026-06-17_21-59-39-933036.jpg,,,,,,,,,,
2026-06-17_21-59-42-381371,1781726380.2737978,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000399_2026-06-17_21-59-42-381371.jpg,,,,,,,,,,
2026-06-17_21-59-44-634825,1781726382.5152411,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000402_2026-06-17_21-59-44-634825.jpg,,,,,,,,,,
2026-06-17_21-59-47-084288,1781726384.9430692,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000405_2026-06-17_21-59-47-084288.jpg,,,,,,,,,,
2026-06-17_21-59-49-475283,1781726387.4178183,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000408_2026-06-17_21-59-49-475283.jpg,,,,,,,,,,
2026-06-17_21-59-51-770773,1781726389.6044807,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000411_2026-06-17_21-59-51-770773.jpg,,,,,,,,,,
2026-06-17_21-59-54-140760,1781726392.0367024,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000414_2026-06-17_21-59-54-140760.jpg,,,,,,,,,,
2026-06-17_21-59-56-591777,1781726394.467523,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000417_2026-06-17_21-59-56-591777.jpg,,,,,,,,,,
2026-06-17_21-59-58-965268,1781726396.9645941,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000420_2026-06-17_21-59-58-965268.jpg,,,,,,,,,,
2026-06-17_22-00-01-347331,1781726399.1294498,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000423_2026-06-17_22-00-01-347331.jpg,,,,,,,,,,
2026-06-17_22-00-03-708635,1781726401.5338323,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000426_2026-06-17_22-00-03-708635.jpg,,,,,,,,,,
2026-06-17_22-00-06-058182,1781726403.8102207,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000429_2026-06-17_22-00-06-058182.jpg,,,,,,,,,,
2026-06-17_22-00-08-408798,1781726406.2628744,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000432_2026-06-17_22-00-08-408798.jpg,,,,,,,,,,
2026-06-17_22-00-10-769864,1781726408.720836,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000435_2026-06-17_22-00-10-769864.jpg,,,,,,,,,,
2026-06-17_22-00-13-246963,1781726411.1960716,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000438_2026-06-17_22-00-13-246963.jpg,,,,,,,,,,
2026-06-17_22-00-15-536963,1781726413.3968263,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000441_2026-06-17_22-00-15-536963.jpg,,,,,,,,,,
2026-06-17_22-00-17-881158,1781726415.8356588,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000444_2026-06-17_22-00-17-881158.jpg,,,,,,,,,,
2026-06-17_22-00-20-247876,1781726418.0358999,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000447_2026-06-17_22-00-20-247876.jpg,,,,,,,,,,
2026-06-17_22-00-22-657404,1781726420.521405,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000450_2026-06-17_22-00-22-657404.jpg,,,,,,,,,,
2026-06-17_22-00-24-991934,1781726422.9884326,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000453_2026-06-17_22-00-24-991934.jpg,,,,,,,,,,
2026-06-17_22-00-27-485318,1781726425.1850078,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000456_2026-06-17_22-00-27-485318.jpg,,,,,,,,,,
2026-06-17_22-00-30-003339,1781726427.6561432,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_215532/images/left_frame_000459_2026-06-17_22-00-30-003339.jpg,,,,,,,,,,
