wall_time,ros_time_sec,camera,camera_topic,frame_id,image_file,class_name,confidence,left,top,right,bottom,center_x,center_y,width,height
2026-06-17_21-22-18-673966,1781724136.4545417,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000110_2026-06-17_21-22-18-673966.jpg,,,,,,,,,,
2026-06-17_21-22-26-630804,1781724144.5520372,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000120_2026-06-17_21-22-26-630804.jpg,,,,,,,,,,
2026-06-17_21-22-35-160936,1781724153.0098715,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000130_2026-06-17_21-22-35-160936.jpg,,,,,,,,,,
2026-06-17_21-23-28-301851,1781724206.789236,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000140_2026-06-17_21-23-28-301851.jpg,,,,,,,,,,
2026-06-17_21-23-36-915722,1781724214.8625557,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000150_2026-06-17_21-23-36-915722.jpg,,,,,,,,,,
2026-06-17_21-23-44-692397,1781724222.761874,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000160_2026-06-17_21-23-44-692397.jpg,,,,,,,,,,
2026-06-17_21-23-52-606593,1781724230.4286447,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000170_2026-06-17_21-23-52-606593.jpg,,,,,,,,,,
2026-06-17_21-24-00-720631,1781724238.4624536,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000180_2026-06-17_21-24-00-720631.jpg,,,,,,,,,,
2026-06-17_21-24-08-611647,1781724246.547871,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000190_2026-06-17_21-24-08-611647.jpg,,,,,,,,,,
2026-06-17_21-24-16-569168,1781724254.4630013,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000200_2026-06-17_21-24-16-569168.jpg,,,,,,,,,,
2026-06-17_21-24-24-346013,1781724262.3154671,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000210_2026-06-17_21-24-24-346013.jpg,,,,,,,,,,
2026-06-17_21-24-32-195942,1781724269.9497974,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000220_2026-06-17_21-24-32-195942.jpg,,,,,,,,,,
2026-06-17_21-24-39-986825,1781724277.856105,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000230_2026-06-17_21-24-39-986825.jpg,,,,,,,,,,
2026-06-17_21-24-47-902736,1781724285.7392805,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000240_2026-06-17_21-24-47-902736.jpg,,,,,,,,,,
2026-06-17_21-24-55-745981,1781724293.5966628,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000250_2026-06-17_21-24-55-745981.jpg,,,,,,,,,,
2026-06-17_21-25-03-762951,1781724301.6996553,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000260_2026-06-17_21-25-03-762951.jpg,,,,,,,,,,
2026-06-17_21-25-11-560351,1781724309.5034053,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000270_2026-06-17_21-25-11-560351.jpg,,,,,,,,,,
2026-06-17_21-25-19-272225,1781724315.854517,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000280_2026-06-17_21-25-19-272225.jpg,,,,,,,,,,
2026-06-17_21-25-55-518929,1781724353.152509,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000290_2026-06-17_21-25-55-518929.jpg,,,,,,,,,,
2026-06-17_21-26-03-328990,1781724361.1970627,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000300_2026-06-17_21-26-03-328990.jpg,,,,,,,,,,
2026-06-17_21-26-11-210180,1781724368.959901,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000310_2026-06-17_21-26-11-210180.jpg,,,,,,,,,,
2026-06-17_21-26-18-904282,1781724376.7144494,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000320_2026-06-17_21-26-18-904282.jpg,,,,,,,,,,
2026-06-17_21-26-27-516800,1781724385.2793174,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000330_2026-06-17_21-26-27-516800.jpg,,,,,,,,,,
2026-06-17_21-26-35-425140,1781724393.3180203,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000340_2026-06-17_21-26-35-425140.jpg,,,,,,,,,,
2026-06-17_21-26-43-056049,1781724400.79426,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000350_2026-06-17_21-26-43-056049.jpg,,,,,,,,,,
2026-06-17_21-26-51-101878,1781724409.154559,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000360_2026-06-17_21-26-51-101878.jpg,,,,,,,,,,
2026-06-17_21-26-58-853761,1781724416.769388,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000370_2026-06-17_21-26-58-853761.jpg,,,,,,,,,,
2026-06-17_21-27-07-142776,1781724424.5546772,left,/camera_left/image_raw,camera_left_optical_link,/home/rocket/gr4_ws/yolo_detection_logs/left_20260617_212051/images/left_frame_000380_2026-06-17_21-27-07-142776.jpg,,,,,,,,,,
